\database\database_area.msbt
areaName_area01	共和国
Btn_Close	とじる
Btn_Change	へんこう
Btn_Skill	スキル
Btn_Sushi	スシ
Btn_Data	データ
Btn_OK	OK
Btn_Yes	はい
Btn_No	いいえ
Btn_Use	つかう
Btn_Watch	みる
BtnSort	けいやくじゅん
BtnSortSushiGodName	スシガミ名
BtnSortSushiGodLv	スシガミレベル
BtnSortSkillName	スキル名
BtnSortDicNo	大百科ナンバー
BtnSecret	ひみつ
BtnAppearance	すがた
Text_Sushi	スシ
Text_SushiReinforcement	メニューが強化された!
Text_Life	たいりょく
Text_PlayerPower	うでっぷし
Text_DiffencePower	まもりのチカラ
Text_Skill	スキル
Text_Lv	Lv
Text_HP	HP
Text_VS	VS
Text_MainTeam	ジブンのスシガミ
List_Sorting	ならべかえ
List_SelectSort	ならび順を選んでください
List_Remove	はずす
Text_Connecting	通信中
Text_Waiting	待機中
Text_Searching	検索中
Text_ReSearch	再検索
Text_HeroName	ムサシ
Win_FileNameInput	ファイル名を入力してください。\n{c[dc0000]}※通信対戦やランキングで公開されます。\n　個人情報など不適切な内容は\n　書かないでください。{c[000000]}
Label_ErrorText	以下の文字は使用できません。\nもう一度入力してください。
Txt_PlayTime	プレイじかん
Txt_StageEX	ex.
Btn_Skip	スキップ
Txt_VersionNo	Ver. 1.1.0
WinCollaboTicket_Title	『チャレンジけん』
WinCollaboTicket_Num	\u00d7 %d
WinCollaboTicket_GetFirst	『{c[006e00]}チャレンジけん{c[000000]}』\u00d7 %d を手に入れた！\n海の向こうに新たなエリアが現れた…！
WinCollaboTicket_Get	『{c[006e00]}チャレンジけん{c[000000]}』\u00d7 %d を手に入れた！
WinCollaboTicket_Confirm	『{c[006e00]}チャレンジけん{c[000000]}』\u00d71 を使って\nバトルに挑戦しますか？
\scene\scene_map.msbt
Label_UnknownEnemy	?????????
Label_Opponent	たいせんあいて
Label_RecommendLevel	おすすめ Lv
Label_God	スシガミ
Label_UseGod	つかうスシガミ
Label_Treasure	おたから
Label_Rank	ランク
Label_Result	けっか
Label_NoResult	みちょうせん
Label_Score	ハイスコア
Label_Star	スター
Label_SelectDestination	行き先を選ぼう
Label_ClearRate	クリアりつ
Label_GetRank	かくとくランク
Label_Owner	あるじ
Label_Explain	かいせつ
Label_BuildingLevel	たてもの Lv
Label_SushibarFacilityName	まねき寿司
Label_SushibarOwner	キャッテン
Label_SushibarText	世界中から人と情報が集まる世界初の回転寿司店。\nドートンやお客さんたちから、いろんな話が聞ける！
Label_ShrineFacilityName	スシガミ神社
Label_ShrineOwner	ミコ
Label_ShrineText	大スシガミ様がまつられている、最古の神社。\nスシライカーランクの認定もしてくれる！
Label_TowerFacilityName	パズルタワー
Label_TowerOwner	ドートン
Label_TowerOwner_02	バンブーク
Label_TowerText	スシ皿パズルバトルに挑戦！\nドートンが作ったカラクリロボが相手になる。
Label_ArenaFacilityName	闘技場
Label_ArenaOwner	ドートン
Label_ArenaOwner_02	ソスナ
Label_ArenaText	通信で他のプレイヤーと対戦ができる！\nライバルたちとの熱いバトルを楽しもう！
Label_KoziinFacilityName	チビっこハウス
Label_KoziinOwner	ユーリア
Label_KoziinText	共和国じゅうの身寄りのない子供たちを受け入れるため、\nムサシの村から移設された施設。
Title_Arena_Battle01	ガチバトル
Text_Arena_Battle01	いつものルールでガチバトル！
Title_Arena_Battle02	バラエティバトル
Text_Arena_Battle02	なんでもアリのドタバタバトル！
Title_Arena_LocalBattle	ローカル対戦
Title_Arena_NetBattle	インターネット対戦
Title_Arena_RandomMatch	ランダムマッチ
Text_Arena_RandomMatch	全国のライバルとスシバトル！
Title_Arena_FriendMatch	フレンドマッチ
Text_Arena_FriendMatch	おなじみのフレンドとスシバトル！
Title_Arena_GachiRatingBattle	ガチレーティングバトル
Text_Arena_GachiRatingBattle	かちまけでレートがかわるガチバトル！
Text_Arena_RandomVarietyBattle	レートが近いライバルたちと！
Text_Arena_Rate	レート
Text_Arena_RateRanking	レート\nランキング
Text_Arena_WinNum	勝ち数
Text_Arena_Recruiting	対戦相手の募集
Title_Tower_Battle	パズルバトル
Text_Tower_Battle	５手ですべての皿をとれ！
Text_Tower_WinNum	勝ちぬき数
Text_Shrine_SushiLikerRank	スシライカーランク
Text_Shrine_Rank_Up	ランクアップ！
Btn_SerialCode	シリアルコード
Btn_Challenge	チャレンジ！
Win_SerialCode_Confirm	インターネットに接続して\nキャンペーン用の{c[dc0000]}シリアルコード{c[000000]}を\n入力しますか？
Win_SerialCode_ConfirmNext	続けて{c[dc0000]}シリアルコード{c[000000]}を入力しますか？
Win_CollaboTicket_HaveNot	『{c[006e00]}チャレンジけん{c[000000]}』がありません。\nこのエリアのステージに挑戦するには、\nキャンペーン用の{c[dc0000]}シリアルコード{c[000000]}を入力し\n『{c[006e00]}チャレンジけん{c[000000]}』を入手してください。
Win_CollaboTicket_Full	『{c[006e00]}チャレンジけん{c[000000]}』がいっぱいです。\nバトルで『{c[006e00]}チャレンジけん{c[000000]}』を使用した後\n再度{c[dc0000]}シリアルコード{c[000000]}を入力してください。
Win_SerialCode_Error_PeriodOut	キャンペーンは現在開催されていません。\n{c[dc0000]}シリアルコード{c[000000]}の入力はできません。
Win_SerialCode_Error_Stop	キャンペーンは現在停止中です。\n{c[dc0000]}シリアルコード{c[000000]}の入力はできません。
Win_SerialCode_Error_WrongCode	入力された{c[dc0000]}シリアルコード{c[000000]}は正しく\nありません。入力まちがいがないか、\nもう一度ご確認ください。
Win_SerialCode_Error_ExpiredCode	{c[dc0000]}シリアルコード{c[000000]}の有効期限が\n切れています。
Win_SerialCode_Error_UsedCode_Others	この{c[dc0000]}シリアルコード{c[000000]}は使用済みです。\n他のユーザーが使った{c[dc0000]}シリアルコード{c[000000]}は\n使用済みとなり、使用できません。
Win_SerialCode_Error_UsedCode_Myself	この{c[dc0000]}シリアルコード{c[000000]}は\nすでに入力済みです。
Win_SerialCode_Error_Invalidated	この{c[dc0000]}シリアルコード{c[000000]}は無効化されました。
Win_SerialCode_Error_System_Error	{c[dc0000]}シリアルコード{c[000000]}のシステムエラーが発生しました。\nしばらく待ってからコードを入力しなおしてください。
Win_SerialCode_Error_Disconnect	通信が切断されました。\n「{c[006e00]}シリアルコード{c[000000]}」ボタンから、改めて\n{c[dc0000]}シリアルコード{c[000000]}を入力してください。
\scene\scene_menuencyclopedia.msbt
TxtSceneName	スシガミ大百科
TxtGod	スシガミ
TxtCommentary	かいせつ
TxtAwake	かくせい
TxtEatNum	たべた数 %d
TxtGrade	グレード
TxtDictionaryNo	#%03d
TxtGodSecret	%lsのひみつ
TxtNoContract	※契約はできません
TxtGodSecretInfo	　　はたしてどんなスシガミなのか…!?\n　　それは、いまだ謎につつまれている…
TxtSushiSecretInfo	おヌシがまだ食べたことがないネタじゃな
TxtCollaboContract	※いっしょに戦った記念
\scene\scene_puzzlebattle.msbt
DishColorName00	{c[acfdfb]}①{c[000000]}
DishColorName01	{c[ffcc2f]}①{c[000000]}
DishColorName02	{c[d3b5fd]}①{c[000000]}
DishColorName03	{c[5fd871]}①{c[000000]}
DishColorName04	{c[6e91f3]}①{c[000000]}
DishColorName05	{c[fd592b]}①{c[000000]}
DishColorName06	{c[d4e9ec]}①{c[000000]}
DishColorName07	{c[6a6c49]}①{c[000000]}
DishColorName08	{c[f0e8a5]}①{c[000000]}
DishColorNameRainbow	\u000e\u0000\u0003\u0004\u00fc\u00fc\u00fc\u0000①{c[000000]}
GraphicText_VS	VS
Text_Live	LIVE
Text_Win	勝ち
Text_Lose	負け
Text_Left	のこり   
Text_Sec	秒
Text_Opponent	たいせんあいて
Text_FinishBlow	とどめのアタック
Text_Score	スコア
Text_Pause	PAUSE
Text_Condition	このステージのスターかくとく条件
Text_Continue	つづける
Text_Retry	やりなおす
Text_Exit	やめる
Text_DemoPlay	おてほん再生中…
Text_SkillReady	 準備 OK !
Text_Combo	コンボ
Text_Combo_Wall	コンボ
Text_EqualSushi	同ネタ
Text_Fes	スシまつり
Text_Skilleffect	スキルこうか
Text_Sushipower	スシパワー
CmnLane_Scroll	きょうつうレーン　　　
GetItem_ItemSkillChager	スキルチャージャー！
GetItem_ItemFesChager	まつりチャージャー！
GetItem_ItemTimeStop	タイムストップ！
GetItem_ItemThunderLower	アタックサンダー！
GetItem_ItemThunderUpper	おてつきサンダー！
GetItem_ItemCapsuleBom	ボムかいじょ！
GetItem_ItemCapsuleThunder	アタックサンダー！
GetItem_ItemCapsuleRedBom	スーパーボムかいじょ！
GetItem_ItemCapsulePotato	HP5000かいふく！
GetItem_ItemCapsuleGreenTea	つなぎじかんアップ！
TxtWindowCollaboBackCheck	使った『{c[006e00]}チャレンジけん{c[000000]}』は\nもどってきません。よろしいですか？
TxtSkillComboCampaign	コンボボーナス x%ls！
Player_Chr001_HpLow75	まけないぜ！
Player_Chr001_HpLow50	まだまだ！！
Player_Chr001_HpLow25	ヤバい…！！
Player_Chr001_HpLow12	だいピンチ…！
Player_Chr001_HpLow75_f	まけないわ！
Player_Chr001_HpLow50_f	まだまだ！！
Player_Chr001_HpLow25_f	やばッ…！！
Player_Chr001_HpLow12_f	だいピンチ…！
Enemy_Chr016_Win	われら帝国に歯向かうなど…！！\n身のほど知らずがッ！！
Enemy_StgWin_001	帝国に歯向かうとどうなるか\n思い知ったか！
Enemy_StgWin_002	ハハハ！\n口ほどにもないヤツだ！！
Enemy_StgWin_003	ふふんっ！こうなるのが当然さ！\nオレのチカラ、思い知ったか！！
Enemy_StgWin_004	見たかスイーツ天国のチカラをッ！
Enemy_StgWin_005	ハハハ！どうだ！\n電撃シュートはシビれるだろう？
Enemy_StgWin_006	くくく…\nこのバリアシールドは破れまい！
Enemy_StgWin_007	暴走特急レーンのスピードに\n手も足も出まい！！
Enemy_StgWin_008	フフフッ…！\nやはりまだまだ子供でしたねえ！！
Enemy_StgWin_009	どうだ小僧！\nオレの突撃にたえられまい！！
Enemy_StgWin_009_f	どうだ小娘！\nオレの突撃にたえられまい！！
Enemy_StgWin_010	ふはは！\nカプセルの使い方がまだまだだな！
Enemy_StgWin_011	特殊レーンのチカラ、\nおそれ入ったか！
Enemy_StgWin_012	このパカーチンの名にかけて\nここを通すわけにはいかんっ！！
Enemy_StgWin_013	ふふんっ！見たことかムサシ！\nこれが帝国軍のオレのチカラさ！！
Enemy_StgWin_014	キミのようなチビッコには\nまだまだ筋肉が足りないのだよ
Enemy_StgWin_015	筋肉があるか無いか\nそれが勝負の分かれ目なのさっ！
Enemy_StgWin_016	マッチョのなかのマッチョである\n私のマッチョにつぶされるがいい！
Enemy_StgWin_017	マッチョ隊長である私の前に\nひざまづいてもらおうか！！
Enemy_StgWin_018	やってやったぜ！\nこれでクビにならなくてすむぜ♪
Enemy_StgWin_019	ははは！スシシャッフラーで\n混乱したようだな！！
Enemy_StgWin_020	スシライカー　ムサシ…\nその程度なんてひょうしぬけ…
Enemy_StgWin_021	ユーリアのミスをカバー！\nこれで私の昇進も夢じゃない！！
Enemy_StgWin_022	ユーリアが通しても\nわたしがここを通さんッ！！
Enemy_StgWin_023	残念だったな小僧！\nここを通すことはできん！！
Enemy_StgWin_023_f	残念だったな小娘！\nここを通すことはできん！！
Enemy_StgWin_024	報告にあったムサシとはお前だな！\n口ほどにも無いやつよ！！
Enemy_StgWin_025	しょせんはこの程度なのね…\nバカ…みたい……
Enemy_StgWin_026	ふはははは！\nこの筋肉の前に敵はない！！
Enemy_StgWin_027	オレの筋肉は無敵！\nムテキンニク！！
Enemy_StgWin_028	筋肉で　ムサシを止めて\n　我歓喜　……ふふ、一句詠めた
Enemy_StgWin_029	見たか！　これが帝国の\n筋肉スシライカーのチカラだ！
Enemy_StgWin_030	これで…\nようやく戦争も終わるわ……
Enemy_StgWin_031	がーっはっはっはっは！\nバキュームバキューム！！
Enemy_StgWin_032	ゴホッ…！せきが止まらないが\n帝国軍として負けられな…ゴホッ！
Enemy_StgWin_033	ドライアイで目が乾いてたけど\nなんとか勝つことができたか……
Enemy_StgWin_034	鼻がつまっていたがスシは食える！\nつまり負ける要素はゼロだ！！
Enemy_StgWin_035	朝から頭がフラフラしていたが\n体調不良をものともせずに勝利！！
Enemy_StgWin_036	ありゃりゃ？？\n今日はキレがないっすね～
Enemy_StgWin_037	ふふふ♪\nいぇい、あたしの勝ちぃ～♪♪
Enemy_StgWin_038	お姉さんの勝～ち♪\nまた遊んであげるね～♪♪
Enemy_StgWin_039	うふふ♪\nキミには勝たせてあげないよ～だ♪
